Order ID,Order Date,Customer ID,Customer Name,Segment,Product category,Product Name,Quantity,Unit Price,Sales,Order Count per Customer
ORD605,27-08-2024,CUST173,Aahlad,Consumer,Electronics,Headphones,1,465,465,1
ORD606,17-03-2024,CUST375,Aayus,Corporate,Electronics,Smartphone,3,359,1077,2
ORD607,28-02-2024,CUST253,Aaish,Consumer,Electronics,Smartphone,2,237,474,3
ORD608,06-07-2024,CUST039,Aahnik,Consumer,Electronics,Laptop,1,461,461,2
ORD609,21-03-2024,CUST466,Abhisheik,Consumer,Clothing,T-Shirt,2,33,66,3
ORD610,01-05-2024,CUST434,Aaryesh,Corporate,Clothing,Jeans,5,42,210,2
ORD611,01-03-2024,CUST170,Aaruthra,Corporate,Home,Lamp,2,189,378,2
ORD612,24-03-2024,CUST004,Araadhak,Corporate,Clothing,Jacket,4,43,172,2
ORD613,17-03-2024,CUST338,Aadhithiya,Corporate,Home,Sofa,2,252,504,3
ORD614,08-07-2024,CUST401,Aafiya,Corporate,Home,Lamp,2,143,286,2
ORD615,21-05-2024,CUST469,Abhivira,Corporate,Clothing,T-Shirt,3,36,108,1
ORD616,15-03-2024,CUST494,Aashrith,Consumer,Home,Table,5,148,740,2
ORD617,27-04-2024,CUST183,Aarav,Corporate,Electronics,Laptop,4,318,1272,1
ORD618,18-01-2024,CUST138,Aadarshanan,Corporate,Electronics,Headphones,1,342,342,3
ORD619,29-04-2024,#REF!,Abijith,Consumer,Clothing,Jeans,1,44,44,1
ORD620,11-01-2024,CUST056,Abhayam,Consumer,Electronics,Laptop,1,222,222,1
ORD621,03-03-2024,CUST021,Abheer,Corporate,Clothing,Jeans,5,34,170,1
ORD622,21-01-2024,CUST438,Aathikan,Corporate,Electronics,Smartphone,5,316,1580,1
ORD623,10-09-2024,CUST095,Aahva,Corporate,Clothing,Jeans,5,22,110,1
ORD624,20-07-2024,CUST265,Abdus Sattar,Consumer,Clothing,T-Shirt,5,42,210,1
ORD625,20-04-2024,CUST400,Aaranen,Corporate,Clothing,T-Shirt,1,24,24,2
ORD626,07-08-2024,CUST303,Aapu,Consumer,Electronics,Smartphone,1,203,203,2
ORD627,21-09-2024,CUST499,Aadarsh,Corporate,Electronics,Smartphone,1,287,287,1
ORD628,28-05-2024,CUST314,Asheesh,Consumer,Electronics,Headphones,3,464,1392,1
ORD629,13-02-2024,CUST405,Abayan,Corporate,Electronics,Laptop,4,251,1004,1
ORD630,26-08-2024,CUST474,Aarpit,Corporate,Home,Sofa,3,277,831,1
ORD631,21-01-2024,CUST115,Aaron,Consumer,Home,Sofa,2,133,266,2
ORD632,27-09-2024,CUST313,Aamir,Consumer,Home,Table,1,133,133,3
ORD633,31-05-2024,CUST349,Abedin,Consumer,Electronics,Laptop,3,462,1386,2
ORD634,06-01-2024,CUST008,Abhav,Corporate,Clothing,T-Shirt,5,26,130,2
ORD635,02-09-2024,CUST127,Aftab,Consumer,Clothing,Jeans,4,26,104,1
ORD636,23-02-2024,CUST439,Abjit,Consumer,Home,Table,1,271,271,2
ORD637,31-01-2024,CUST050,Aayushmaan,Corporate,Electronics,Smartphone,1,228,228,1
ORD638,12-08-2024,CUST439,Aavish,Corporate,Home,Sofa,5,244,1220,1
ORD639,20-01-2024,CUST470,Abdus Samad,Consumer,Clothing,Jacket,5,36,180,2
ORD640,05-07-2024,CUST308,Aahva,Corporate,Home,Lamp,1,246,246,2
ORD641,26-07-2024,CUST104,Aartheepan,Consumer,Clothing,Jeans,3,44,132,1
ORD642,26-07-2024,CUST455,Aartheepan,Corporate,Clothing,Jeans,4,47,188,2
ORD643,28-07-2024,CUST043,Aatman,Consumer,Electronics,Headphones,5,201,1005,1
ORD644,29-02-2024,CUST169,Aakar,Corporate,Electronics,Smartphone,2,393,786,2
ORD645,05-02-2024,CUST151,Aaban,Consumer,Electronics,Laptop,2,209,418,1
ORD646,09-04-2024,CUST144,Abhirup,Consumer,Electronics,Headphones,3,233,699,3
ORD647,28-04-2024,CUST102,Abhyank,Consumer,Home,Sofa,5,212,1060,1
ORD648,19-09-2024,CUST042,Aadvik,Consumer,Clothing,T-Shirt,1,37,37,1
ORD649,12-07-2024,CUST310,Aarujan,Consumer,Clothing,T-Shirt,5,23,115,1
ORD650,04-08-2024,CUST081,Abhoy,Corporate,Electronics,Laptop,3,282,846,1
ORD651,11-08-2024,CUST190,Abdus Sattar,Corporate,Clothing,Jacket,3,31,93,1
ORD652,22-05-2024,CUST258,Aanandaswarup,Consumer,Clothing,Jeans,1,47,47,1
ORD653,06-01-2024,CUST125,Aacharya,Corporate,Home,Lamp,4,145,580,1
ORD654,01-09-2024,CUST177,Abhivanth,Consumer,Clothing,T-Shirt,5,18,90,2
ORD655,13-02-2024,CUST437,Abdus Salaam,Consumer,Home,Table,5,272,1360,2
ORD656,11-05-2024,CUST242,Aaveg,Corporate,Electronics,Headphones,2,442,884,3
ORD657,23-01-2024,CUST067,Aahlaad,Corporate,Clothing,T-Shirt,1,34,34,2
ORD658,13-06-2024,CUST182,Abhivaadan,Consumer,Electronics,Laptop,2,488,976,2
ORD659,27-07-2024,CUST186,Aaditva,Corporate,Electronics,Headphones,4,403,1612,1
ORD660,29-06-2024,CUST207,Abadhya,Corporate,Home,Sofa,3,170,510,1
ORD661,05-08-2024,CUST191,Aadhiyannal,Corporate,Clothing,Jacket,1,28,28,1
ORD662,07-07-2024,CUST336,Aaditeya,Consumer,Electronics,Laptop,3,287,861,2
ORD663,26-04-2024,CUST156,Abharajithan,Corporate,Home,Lamp,2,143,286,1
ORD664,29-06-2024,CUST325,Abinish,Consumer,Electronics,Headphones,5,298,1490,1
ORD665,07-01-2024,CUST462,Abinay,Consumer,Electronics,Headphones,5,497,2485,4
ORD666,05-04-2024,CUST038,Aadavan,Corporate,Clothing,Jeans,4,49,196,2
ORD667,15-07-2024,CUST409,Abhijaya,Corporate,Clothing,Jacket,5,39,195,1
ORD668,13-06-2024,CUST345,Abdus Sameei,Corporate,Clothing,T-Shirt,5,40,200,1
ORD669,29-08-2024,CUST425,Aanush,Corporate,Clothing,Jacket,5,30,150,3
ORD670,12-01-2024,CUST332,Aathees,Consumer,Home,Table,5,212,1060,2
ORD671,19-07-2024,CUST315,Abhinava,Corporate,Home,Sofa,1,103,103,1
ORD672,10-07-2024,CUST403,Adesh,Consumer,Electronics,Smartphone,4,397,1588,1
ORD673,29-03-2024,CUST001,Aaranen,Corporate,Home,Sofa,3,287,861,1
ORD674,29-05-2024,CUST466,Aakarshan,Consumer,Electronics,Smartphone,5,227,1135,2
ORD675,03-08-2024,CUST264,Abhivanth,Corporate,Home,Table,3,239,717,1
ORD676,13-04-2024,CUST128,Aavi,Corporate,Home,Sofa,1,128,128,2
ORD677,12-07-2024,CUST273,Aadhithyaa,Consumer,Clothing,Jacket,4,38,152,2
ORD678,24-09-2024,CUST467,Abhivaadan,Consumer,Electronics,Headphones,1,381,381,1
ORD679,03-06-2024,CUST414,Abheek,Consumer,Clothing,Jacket,5,50,250,1
ORD680,26-05-2024,CUST080,Abhranila,Consumer,Home,Table,5,190,950,2
ORD681,14-07-2024,CUST142,Arpit,Consumer,Clothing,Jacket,1,50,50,2
ORD682,02-03-2024,CUST240,Abheet,Corporate,Home,Sofa,5,155,775,1
ORD683,09-06-2024,CUST083,Aarnav,Consumer,Clothing,Jeans,2,27,54,1
ORD684,26-06-2024,CUST276,Abhivaadan,Consumer,Clothing,Jeans,4,43,172,1
ORD685,19-01-2024,CUST109,Aakarshan,Consumer,Electronics,Smartphone,1,228,228,3
ORD686,08-03-2024,CUST401,Aadijay,Corporate,Electronics,Headphones,1,405,405,1
ORD687,24-08-2024,CUST475,Aadiv,Corporate,Electronics,Laptop,3,415,1245,1
ORD688,09-03-2024,CUST169,Aabher,Consumer,Clothing,T-Shirt,4,40,160,1
ORD689,11-02-2024,CUST489,Abhaijeet,Consumer,Home,Sofa,5,163,815,3
ORD690,01-09-2024,CUST049,Aasit,Consumer,Home,Sofa,1,113,113,1
ORD691,31-01-2024,CUST138,Abner,Corporate,Clothing,Jeans,4,39,156,2
ORD692,29-03-2024,CUST141,Aadhi,Consumer,Clothing,T-Shirt,3,32,96,2
ORD693,17-03-2024,CUST065,Aaranan,Consumer,Electronics,Laptop,5,335,1675,3
ORD694,12-01-2024,CUST395,Aathavan,Consumer,Clothing,Jacket,4,36,144,1
ORD695,03-02-2024,CUST400,Aabharan,Consumer,Clothing,Jacket,4,19,76,1
ORD696,29-07-2024,CUST099,Aahwaanith,Corporate,Electronics,Headphones,5,428,2140,1
ORD697,19-04-2024,CUST188,Aageethan,Corporate,Home,Table,3,134,402,3
ORD698,28-09-2024,CUST284,Aasav,Corporate,Home,Table,5,120,600,1
ORD699,09-01-2024,CUST417,Ahan,Corporate,Clothing,T-Shirt,1,28,28,3
ORD700,15-01-2024,CUST141,Abhu,Corporate,Electronics,Headphones,3,471,1413,1
ORD701,01-06-2024,CUST406,Aarushan,Corporate,Home,Sofa,3,118,354,1
ORD702,03-01-2024,CUST339,Aahaan,Consumer,Home,Lamp,2,291,582,2
ORD703,17-03-2024,CUST343,Abhicandra,Consumer,Home,Lamp,5,265,1325,1
ORD704,21-03-2024,CUST145,Aashman,Corporate,Clothing,Jeans,4,35,140,1
ORD705,12-06-2024,CUST048,Aadimoolan,Corporate,Home,Sofa,2,109,218,1
ORD706,07-06-2024,CUST177,Aarksh,Consumer,Electronics,Headphones,5,300,1500,1
ORD707,01-09-2024,CUST425,Aabher,Consumer,Clothing,Jeans,5,48,240,2
ORD708,15-07-2024,CUST044,Abjit,Corporate,Home,Lamp,1,269,269,1
ORD709,18-08-2024,CUST443,Abhrakasin,Consumer,Clothing,T-Shirt,3,45,135,2
ORD710,01-01-2024,CUST100,Aamir,Corporate,Home,Sofa,5,298,1490,1
ORD711,20-07-2024,CUST121,Abadhya,Consumer,Electronics,Headphones,4,473,1892,1
ORD712,15-07-2024,CUST028,Aatma,Consumer,Home,Sofa,4,186,744,2
ORD713,11-07-2024,CUST188,Aathiran,Corporate,Electronics,Laptop,5,369,1845,2
ORD714,29-03-2024,CUST313,Aadhishwaran,Corporate,Clothing,T-Shirt,2,38,76,2
ORD715,15-02-2024,CUST034,Aalap,Corporate,Electronics,Headphones,1,454,454,2
ORD716,27-04-2024,CUST431,Aaghosh,Consumer,Clothing,Jacket,1,15,15,1
ORD717,10-08-2024,CUST199,Abed,Consumer,Home,Sofa,3,208,624,2
ORD718,05-01-2024,CUST271,Aachuthan,Corporate,Home,Lamp,1,129,129,1
ORD719,22-02-2024,CUST020,Abhyagni,Corporate,Clothing,T-Shirt,4,37,148,1
ORD720,07-03-2024,CUST101,Abdus,Corporate,Home,Lamp,1,207,207,1
ORD721,06-01-2024,CUST202,Aaveg,Corporate,Clothing,Jeans,4,50,200,2
ORD722,26-07-2024,CUST385,Aashutosh,Corporate,Electronics,Smartphone,5,203,1015,1
ORD723,13-04-2024,CUST187,Aarul,Corporate,Home,Lamp,1,144,144,3
ORD724,25-09-2024,CUST216,Aakaash,Corporate,Clothing,Jacket,1,26,26,3
ORD725,07-06-2024,CUST206,Abbhinav,Corporate,Clothing,Jeans,1,16,16,1
ORD726,25-06-2024,CUST417,Aadhiseshwar,Consumer,Electronics,Smartphone,1,302,302,2
ORD727,15-02-2024,CUST082,Aaruran,Consumer,Electronics,Smartphone,1,397,397,2
ORD728,11-04-2024,CUST065,Abhinit,Corporate,Electronics,Headphones,1,354,354,2
ORD729,23-03-2024,CUST144,Aaghosh,Corporate,Clothing,T-Shirt,5,24,120,2
ORD730,29-02-2024,CUST159,Abhyudita,Consumer,Electronics,Laptop,5,377,1885,1
ORD731,10-01-2024,CUST036,Abhik,Consumer,Clothing,T-Shirt,4,44,176,1
ORD732,17-08-2024,CUST109,Abdul,Corporate,Home,Table,2,243,486,2
ORD733,28-01-2024,CUST171,Abhinivesh,Corporate,Home,Table,1,267,267,3
ORD734,08-08-2024,CUST126,Abhey,Corporate,Electronics,Laptop,3,389,1167,3
ORD735,03-08-2024,CUST338,Abhivanth,Consumer,Home,Sofa,1,234,234,2
ORD736,21-05-2024,CUST241,Abhidharm,Corporate,Electronics,Headphones,1,426,426,3
ORD737,23-02-2024,CUST492,Aryan,Consumer,Electronics,Laptop,5,319,1595,1
ORD738,05-07-2024,CUST256,Abhimanuya,Corporate,Electronics,Laptop,2,467,934,2
ORD739,04-01-2024,CUST285,Abbud,Consumer,Electronics,Headphones,2,371,742,2
ORD740,14-05-2024,CUST443,Abjayoni,Consumer,Home,Lamp,4,172,688,1
ORD741,02-03-2024,CUST187,Aayushman,Consumer,Home,Table,1,288,288,2
ORD742,26-01-2024,CUST417,Aaran,Consumer,Clothing,T-Shirt,4,24,96,1
ORD743,29-08-2024,CUST154,Abhinava,Consumer,Clothing,Jacket,4,21,84,2
ORD744,27-09-2024,CUST138,Aaryav,Consumer,Electronics,Smartphone,5,397,1985,1
ORD745,18-02-2024,CUST228,Abbas,Consumer,Home,Sofa,1,100,100,2
ORD746,20-06-2024,CUST433,Aathisekan,Consumer,Home,Table,3,103,309,2
ORD747,30-06-2024,CUST188,Abhivadan,Consumer,Electronics,Headphones,3,421,1263,1
ORD748,17-06-2024,CUST454,Aarthikan,Consumer,Clothing,T-Shirt,5,34,170,1
ORD749,13-07-2024,CUST331,Aaranay,Consumer,Home,Lamp,4,213,852,1
ORD750,03-04-2024,CUST012,Aashif,Corporate,Electronics,Headphones,5,309,1545,1
ORD751,17-01-2024,CUST277,Aathavan,Corporate,Home,Sofa,1,119,119,1
ORD752,22-08-2024,CUST025,Aaharen,Consumer,Home,Lamp,3,130,390,1
ORD753,10-05-2024,CUST473,Atma,Corporate,Clothing,Jacket,3,17,51,2
ORD754,20-07-2024,CUST489,Aadhithyaa,Corporate,Electronics,Smartphone,1,290,290,2
ORD755,06-09-2024,CUST006,Abhidharm,Consumer,Electronics,Headphones,5,283,1415,1
ORD756,30-03-2024,CUST038,Aadhishankar,Corporate,Electronics,Laptop,5,473,2365,1
ORD757,22-08-2024,CUST016,Arpit,Consumer,Home,Sofa,5,298,1490,1
ORD758,01-03-2024,CUST423,Aashrut,Consumer,Clothing,Jeans,5,50,250,1
ORD759,15-01-2024,CUST216,Aadyot,Consumer,Clothing,T-Shirt,1,40,40,2
ORD760,07-03-2024,CUST494,Abdus Salaam,Consumer,Clothing,T-Shirt,4,20,80,1
ORD761,01-03-2024,CUST270,Aathees,Corporate,Home,Sofa,4,299,1196,1
ORD762,15-06-2024,CUST386,Aariz,Consumer,Electronics,Headphones,3,293,879,2
ORD763,15-02-2024,CUST486,Aaish,Corporate,Electronics,Headphones,5,431,2155,1
ORD764,19-07-2024,CUST152,Aryan,Corporate,Home,Table,1,214,214,1
ORD765,19-07-2024,CUST224,Aathikeyan,Corporate,Electronics,Smartphone,4,387,1548,1
ORD766,05-04-2024,CUST259,Abhinav,Corporate,Home,Lamp,5,159,795,1
ORD767,05-05-2024,CUST128,Abedin,Corporate,Electronics,Headphones,3,323,969,1
ORD768,28-04-2024,CUST272,Aaryaa,Consumer,Home,Table,4,286,1144,2
ORD769,05-02-2024,CUST476,Aaditeya,Corporate,Home,Table,1,237,237,1
ORD770,14-08-2024,CUST252,Aalekh,Corporate,Clothing,T-Shirt,1,36,36,2
ORD771,20-08-2024,CUST257,Aastik,Corporate,Clothing,T-Shirt,1,28,28,3
ORD772,26-01-2024,CUST374,Aanandaswarup,Consumer,Home,Table,4,237,948,2
ORD773,14-01-2024,CUST228,Aadil,Corporate,Clothing,Jacket,4,24,96,1
ORD774,15-09-2024,CUST109,Abhypsit,Consumer,Home,Lamp,3,128,384,1
ORD775,19-03-2024,CUST313,Aadijay,Corporate,Home,Table,5,230,1150,1
ORD776,07-09-2024,CUST061,Aadipta,Corporate,Home,Lamp,5,158,790,2
ORD777,29-07-2024,CUST004,Abisali,Consumer,Home,Table,3,202,606,1
ORD778,20-09-2024,CUST320,Aageethan,Corporate,Electronics,Headphones,2,426,852,2
ORD779,13-05-2024,CUST171,Aastik,Corporate,Home,Table,3,140,420,2
ORD780,21-01-2024,CUST496,Abhiraam,Corporate,Home,Table,2,254,508,2
ORD781,05-07-2024,CUST496,Abhimanya,Corporate,Electronics,Headphones,5,445,2225,1
ORD782,12-03-2024,CUST461,Abhimanyu,Consumer,Electronics,Laptop,4,422,1688,1
ORD783,27-09-2024,CUST374,Aathiththyan,Consumer,Home,Sofa,5,240,1200,1
ORD784,03-03-2024,CUST111,Aakarshan,Corporate,Home,Table,5,268,1340,2
ORD785,13-09-2024,CUST040,Aaryan,Consumer,Clothing,T-Shirt,5,47,235,1
ORD786,26-05-2024,CUST096,Aabishan,Corporate,Home,Lamp,1,222,222,2
ORD787,28-08-2024,CUST419,Abaan,Corporate,Clothing,Jeans,2,33,66,1
ORD788,23-07-2024,CUST447,Aasav,Corporate,Electronics,Laptop,3,492,1476,2
ORD789,13-02-2024,CUST272,Aathithyan,Corporate,Electronics,Headphones,2,394,788,1
ORD790,06-08-2024,CUST214,Abhivira,Corporate,Home,Table,5,282,1410,1
ORD791,08-05-2024,CUST338,Anand Swarup,Corporate,Electronics,Headphones,2,347,694,1
ORD792,15-09-2024,CUST126,Abiram,Consumer,Electronics,Smartphone,4,398,1592,2
ORD793,09-05-2024,CUST293,Abdul Ali,Corporate,Clothing,Jacket,2,13,26,1
ORD794,30-06-2024,CUST077,Abdus Sattar,Consumer,Clothing,T-Shirt,2,40,80,1
ORD795,22-03-2024,CUST172,Aakash,Consumer,Electronics,Smartphone,3,335,1005,1
ORD796,12-06-2024,CUST220,Aadhiraiyan,Corporate,Electronics,Smartphone,3,492,1476,1
ORD797,03-09-2024,CUST378,Aadyot,Consumer,Clothing,Jeans,5,37,185,2
ORD798,19-02-2024,CUST393,Abinav,Consumer,Electronics,Headphones,3,413,1239,2
ORD799,27-06-2024,CUST241,Aasim,Consumer,Home,Sofa,5,212,1060,2
ORD800,10-03-2024,CUST415,Abdus,Corporate,Home,Lamp,5,215,1075,1
ORD801,11-03-2024,CUST215,Abhiman,Corporate,Home,Lamp,1,247,247,1
ORD802,24-06-2024,CUST229,Aarksh,Corporate,Home,Lamp,2,120,240,1
ORD803,04-08-2024,CUST437,Abhay,Consumer,Home,Table,2,184,368,1
ORD804,12-02-2024,CUST234,Aananth,Corporate,Electronics,Smartphone,1,436,436,3
ORD805,16-01-2024,CUST484,Aarochan,Corporate,Electronics,Laptop,5,383,1915,1
ORD806,27-09-2024,CUST257,Aadijay,Consumer,Home,Lamp,5,284,1420,2
ORD807,03-09-2024,CUST197,Aabhas,Consumer,Clothing,Jeans,3,23,69,3
ORD808,01-09-2024,CUST242,Aashif,Corporate,Electronics,Laptop,1,414,414,2
ORD809,03-03-2024,CUST057,Aatmay,Consumer,Clothing,T-Shirt,3,17,51,1
ORD810,02-04-2024,CUST199,Abhya,Corporate,Home,Sofa,4,138,552,1
ORD811,26-02-2024,CUST340,Aavansh,Consumer,Clothing,Jacket,1,33,33,1
ORD812,29-06-2024,CUST336,Abhaya Prada,Consumer,Home,Sofa,5,263,1315,1
ORD813,03-03-2024,CUST318,Abay,Consumer,Home,Lamp,5,140,700,1
ORD814,19-02-2024,CUST349,Aaranan,Consumer,Home,Sofa,4,165,660,1
ORD815,13-02-2024,CUST209,Abedin,Corporate,Electronics,Smartphone,1,481,481,1
ORD816,22-01-2024,CUST478,Aarochan,Consumer,Home,Table,1,207,207,3
ORD817,15-03-2024,CUST466,Aadhisan,Consumer,Electronics,Smartphone,2,448,896,1
ORD818,03-09-2024,CUST312,Aamil,Consumer,Clothing,Jacket,5,45,225,1
ORD819,16-05-2024,CUST378,Aasav,Consumer,Electronics,Smartphone,4,263,1052,1
ORD820,28-08-2024,CUST196,Aadarshanan,Consumer,Home,Lamp,5,260,1300,1
ORD821,27-08-2024,CUST197,Aathiruban,Corporate,Home,Sofa,2,271,542,2
ORD822,15-03-2024,CUST298,Aadarsh,Consumer,Clothing,T-Shirt,5,17,85,1
ORD823,25-05-2024,CUST080,Abhijaat,Corporate,Clothing,Jeans,2,20,40,1
ORD824,25-02-2024,CUST362,Aaruran,Consumer,Electronics,Headphones,5,319,1595,1
ORD825,26-09-2024,CUST453,Aashank,Consumer,Home,Table,1,196,196,1
ORD826,07-06-2024,CUST468,Aaryan,Consumer,Clothing,T-Shirt,2,24,48,1
ORD827,24-04-2024,CUST433,Abhideep,Consumer,Home,Lamp,4,244,976,1
ORD828,28-05-2024,CUST244,Aadhiseshwar,Consumer,Electronics,Smartphone,1,245,245,1
ORD829,20-04-2024,CUST432,Aadhavan,Consumer,Electronics,Headphones,3,449,1347,2
ORD830,01-09-2024,CUST202,Aarpit,Corporate,Electronics,Headphones,1,460,460,1
ORD831,27-02-2024,CUST391,Abdul Raheem,Corporate,Home,Table,3,213,639,2
ORD832,14-06-2024,CUST289,Abezag,Consumer,Clothing,Jeans,5,15,75,3
ORD833,26-02-2024,CUST478,Aadalarasan,Consumer,Home,Sofa,1,209,209,2
ORD834,24-06-2024,CUST193,Aahnik,Consumer,Clothing,T-Shirt,3,26,78,1
ORD835,23-04-2024,CUST257,Abdul,Corporate,Clothing,T-Shirt,4,21,84,1
ORD836,04-06-2024,CUST137,Abhisek,Corporate,Electronics,Smartphone,3,303,909,1
ORD837,04-03-2024,CUST067,Aalakshya,Consumer,Electronics,Laptop,1,350,350,1
ORD838,25-06-2024,CUST460,Aaranay,Consumer,Home,Sofa,2,128,256,1
ORD839,02-07-2024,CUST462,Aashrith,Consumer,Electronics,Smartphone,5,355,1775,3
ORD840,03-01-2024,CUST114,Abhijaat,Consumer,Clothing,Jeans,4,11,44,1
ORD841,03-05-2024,CUST094,Abhinandan,Corporate,Home,Table,2,162,324,1
ORD842,14-08-2024,CUST120,Aagneya,Corporate,Home,Sofa,1,103,103,1
ORD843,09-05-2024,CUST274,Aaranay,Corporate,Clothing,Jeans,4,44,176,1
ORD844,04-02-2024,CUST364,Aabharan,Corporate,Electronics,Laptop,1,440,440,1
ORD845,15-02-2024,CUST110,Aashish,Corporate,Clothing,Jacket,2,33,66,2
ORD846,25-08-2024,CUST142,Aadhikeshavan,Corporate,Home,Table,2,175,350,1
ORD847,07-08-2024,CUST073,Aalap,Consumer,Electronics,Laptop,3,398,1194,2
ORD848,03-08-2024,CUST060,Aarooran,Corporate,Home,Lamp,3,254,762,1
ORD849,17-03-2024,CUST241,Aahlaad,Corporate,Home,Table,4,104,416,1
ORD850,28-04-2024,CUST436,Aaruthan,Consumer,Electronics,Smartphone,4,230,920,1
ORD851,29-04-2024,CUST039,Abdus Shahid,Consumer,Home,Table,4,260,1040,1
ORD852,08-02-2024,CUST292,Abaan,Consumer,Home,Sofa,3,225,675,1
ORD853,13-04-2024,CUST303,Aahan,Consumer,Home,Lamp,2,117,234,1
ORD854,21-05-2024,CUST162,Aaroush,Consumer,Electronics,Headphones,1,383,383,2
ORD855,03-08-2024,CUST028,Abhinand,Corporate,Electronics,Headphones,1,240,240,1
ORD856,07-05-2024,CUST242,Abhisumat,Consumer,Electronics,Smartphone,1,471,471,1
ORD857,15-04-2024,CUST096,Aadil,Consumer,Home,Sofa,2,250,500,1
ORD858,15-05-2024,CUST428,Aakesh,Corporate,Home,Sofa,5,219,1095,1
ORD859,18-02-2024,CUST250,Aaveg,Corporate,Electronics,Headphones,4,249,996,1
ORD860,07-02-2024,CUST352,Aarish,Corporate,Electronics,Headphones,5,466,2330,1
ORD861,18-08-2024,CUST388,Abhimanuya,Consumer,Electronics,Headphones,4,213,852,1
ORD862,10-02-2024,CUST371,Aathipan,Consumer,Clothing,Jacket,3,32,96,1
ORD863,27-04-2024,CUST447,Abhineet,Corporate,Home,Lamp,3,159,477,1
ORD864,29-02-2024,CUST176,Aatman,Consumer,Electronics,Smartphone,5,279,1395,2
ORD865,21-05-2024,CUST073,Aasav,Corporate,Home,Lamp,5,117,585,1
ORD866,28-05-2024,CUST285,Aarif,Consumer,Electronics,Headphones,1,363,363,1
ORD867,17-01-2024,CUST282,Ashish,Corporate,Electronics,Laptop,5,277,1385,1
ORD868,29-03-2024,CUST034,Abdul Rahaman,Consumer,Electronics,Laptop,1,378,378,1
ORD869,01-02-2024,CUST126,Abhisar,Consumer,Electronics,Smartphone,2,317,634,1
ORD870,28-05-2024,CUST026,Aayam,Consumer,Clothing,Jeans,4,48,192,1
ORD871,03-04-2024,CUST024,Aadhish,Consumer,Clothing,T-Shirt,4,40,160,1
ORD872,22-02-2024,CUST402,Aalap,Corporate,Home,Table,4,273,1092,1
ORD873,27-06-2024,CUST287,Aadalazhagan,Corporate,Home,Lamp,1,231,231,1
ORD874,31-03-2024,CUST119,Aaditya,Consumer,Clothing,T-Shirt,1,24,24,1
ORD875,18-05-2024,CUST462,Abhjeet,Corporate,Home,Sofa,1,256,256,2
ORD876,28-06-2024,CUST093,Aadhil,Corporate,Clothing,T-Shirt,3,48,144,1
ORD877,30-07-2024,CUST147,Aabishayan,Consumer,Clothing,Jacket,1,34,34,1
ORD878,10-07-2024,CUST216,Abhisar,Corporate,Home,Table,4,225,900,1
ORD879,19-01-2024,CUST332,Abhikam,Consumer,Home,Lamp,4,211,844,1
ORD880,16-01-2024,CUST170,Aarit,Corporate,Clothing,Jeans,4,49,196,1
ORD881,13-03-2024,CUST219,Arpit,Consumer,Home,Lamp,3,133,399,1
ORD882,20-05-2024,CUST412,Abhisyanta,Corporate,Clothing,Jeans,2,25,50,2
ORD883,05-04-2024,CUST204,Abdus Sami,Corporate,Electronics,Smartphone,1,476,476,3
ORD884,19-04-2024,CUST253,Abhijaya,Consumer,Electronics,Laptop,2,381,762,2
ORD885,30-08-2024,CUST007,Abhineet,Corporate,Home,Table,1,189,189,1
ORD886,26-03-2024,CUST430,Abhideep,Corporate,Clothing,T-Shirt,1,30,30,1
ORD887,02-02-2024,CUST273,Aamod,Corporate,Home,Sofa,3,201,603,1
ORD888,10-08-2024,CUST232,Aaryamik,Consumer,Clothing,Jeans,3,16,48,1
ORD889,26-07-2024,CUST465,Aashay,Consumer,Electronics,Smartphone,1,460,460,1
ORD890,17-05-2024,CUST140,Aashay,Consumer,Home,Table,2,222,444,1
ORD891,19-08-2024,CUST155,Abhinandana,Corporate,Home,Table,4,185,740,1
ORD892,12-06-2024,CUST235,Abhipuj,Corporate,Home,Sofa,4,126,504,1
ORD893,25-07-2024,CUST290,Abdus Shakur,Corporate,Electronics,Laptop,5,357,1785,1
ORD894,15-08-2024,CUST123,Aadhithya,Consumer,Clothing,T-Shirt,1,28,28,2
ORD895,26-06-2024,CUST489,Abheek,Consumer,Electronics,Smartphone,2,270,540,1
ORD896,19-09-2024,CUST189,Aalap,Corporate,Home,Lamp,4,282,1128,1
ORD897,03-05-2024,CUST390,Abijith,Consumer,Clothing,T-Shirt,5,35,175,1
ORD898,16-09-2024,CUST339,Abdus Samad,Consumer,Clothing,T-Shirt,2,18,36,1
ORD899,01-01-2024,CUST320,Atmaram,Corporate,Clothing,Jacket,2,21,42,1
ORD900,05-02-2024,CUST317,Aahva,Corporate,Electronics,Headphones,5,352,1760,1
ORD901,31-01-2024,CUST110,Aacharya,Consumer,Clothing,Jeans,4,10,40,1
ORD902,09-09-2024,CUST210,Aaron,Consumer,Home,Sofa,1,283,283,2
ORD903,02-01-2024,CUST163,Aayushmaan,Consumer,Electronics,Laptop,4,264,1056,1
ORD904,21-03-2024,CUST383,Abhik,Consumer,Electronics,Laptop,1,343,343,1
ORD905,19-04-2024,CUST210,Aandi,Consumer,Electronics,Smartphone,2,264,528,1
ORD906,30-05-2024,CUST452,Aadhiban,Consumer,Electronics,Laptop,1,478,478,1
ORD907,30-05-2024,CUST375,Abhimani,Consumer,Clothing,Jacket,2,23,46,1
